2.084806035485117448e+01,-4.793514344417793893e+01,2.980568980285309877e+01,5.000000000000000000e+00
7.036078629612863722e+01,1.274244692938210832e+01,2.243576952617221210e+01,0.000000000000000000e+00
1.768068715355046905e+01,-8.771225229762485753e+00,-9.091679001321480769e+01,4.000000000000000000e+00
-6.410452275928153654e+01,9.704510858573581089e+00,3.411832740541029096e+01,1.000000000000000000e+00
9.954345379026817042e+00,-7.910878402082412997e+00,-5.351227778966670456e+01,9.000000000000000000e+00
4.980431262052288588e+00,3.286005917001089216e+01,3.096571429277447152e+01,2.000000000000000000e+00
-4.882581165066036988e+01,-4.213579284199617092e+01,-7.267505830028497815e-01,1.000000000000000000e+00
2.800583168511156629e+01,-2.677229948705945972e+01,3.141072569565349082e-01,3.000000000000000000e+00
-5.522150729043664796e+01,-3.987445359613433027e+01,-1.026667796941611144e+00,1.000000000000000000e+00
3.190186250790766564e+01,2.696390350987869411e+01,-4.838281830538710437e+01,4.000000000000000000e+00
2.186512105959997498e+01,-3.499146123522810825e+01,1.929763315608214569e+01,3.000000000000000000e+00
2.164730591827158435e+01,-2.518682400852191705e+01,7.524205783646898738e+01,5.000000000000000000e+00
1.985580870471908810e+01,-5.107578696206306290e+01,6.072690748251506676e+00,3.000000000000000000e+00
-1.668415595797837270e+01,8.086270960426166710e+01,6.151816713275449544e+00,6.000000000000000000e+00
-5.727494180756735176e+01,-3.884231951648386172e+01,5.492290695546319768e+00,1.000000000000000000e+00
-3.425661075562197055e+01,1.721673402095765582e+01,-3.862915414486916177e+01,7.000000000000000000e+00
-3.122394397156061263e+00,1.978863693168258209e+01,3.090349565292259015e+01,2.000000000000000000e+00
-1.828442007165204330e+01,-2.867860919272836995e+01,5.718124170253547334e+01,8.000000000000000000e+00
-2.874882737682133893e+01,6.392226976225307311e+01,8.615150644603519758e-01,6.000000000000000000e+00
-6.811288524000421951e+00,9.613136200868353853e+00,-3.021329378067997951e+01,9.000000000000000000e+00
1.404229037547883330e+01,-6.899996839378160551e+00,-9.066062704883610479e+01,4.000000000000000000e+00
7.302212092675564747e+01,1.593812008745525333e+01,2.341309549958754488e+01,0.000000000000000000e+00
2.079755004364631787e+00,3.531095310882029104e+00,-3.001416796971268397e+01,9.000000000000000000e+00
-6.467791586266416459e+01,1.024685013154439162e+01,3.357580447122903422e+01,1.000000000000000000e+00
-2.798367957622114943e+01,5.237635193954139368e+01,2.297907944134798086e+01,1.000000000000000000e+00
7.122261978920153780e+00,1.974978985914690810e+01,3.750504492631032605e+01,2.000000000000000000e+00
7.354409437168672348e+00,-6.602119309489966614e-01,-5.972427681522278675e+01,4.000000000000000000e+00
3.268644711375696943e+01,-3.982582261721609029e+01,2.947831180348624347e+00,3.000000000000000000e+00
